"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds"
"Legs - At home","25 Jan 2022, 14:14","25 Jan 2022, 15:23","","Single Leg Standing Calf Raise (Dumbbell)",0,"",1,"normal",15,12,,
"Legs - At home","25 Jan 2022, 14:14","25 Jan 2022, 15:23","","Single Leg Standing Calf Raise (Dumbbell)",0,"",2,"normal",15,12,,
"Legs - At home","25 Jan 2022, 14:14","25 Jan 2022, 15:23","","Single Leg Standing Calf Raise (Dumbbell)",0,"",3,"normal",15,12,,
"Legs - At home","25 Jan 2022, 14:14","25 Jan 2022, 15:23","","Standing Calf Raise (Dumbbell)",0,"",0,"normal",20,30,,
"Legs - At home","25 Jan 2022, 14:14","25 Jan 2022, 15:23","","Standing Calf Raise (Dumbbell)",0,"",1,"normal",15,25,,
"Legs - At home","25 Jan 2022, 14:14","25 Jan 2022, 15:23","","Standing Calf Raise (Dumbbell)",0,"",2,"normal",15,25,,
"Yoga 🧘🏻‍♀️","24 Jan 2022, 18:00","24 Jan 2022, 20:01","","Yoga",,"Detox and flow",0,"normal",,,,3600
"Yoga 🧘🏻‍♀️","24 Jan 2022, 18:00","24 Jan 2022, 20:01","","Yoga",,"Yin",0,"normal",,,,3600
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Roll Out Shoulder",,"",0,"normal",,,,120
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Roll Out Shoulder",,"",1,"normal",,,,120
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Roll Out Chest",,"",0,"normal",,,,120
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Roll Out Chest",,"",1,"normal",,,,120
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Roll Over Shoulder Stretch",,"",0,"normal",,,,120
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Roll Over Shoulder Stretch",,"",1,"normal",,,,120
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Floss Shoulders",0,"",0,"normal",,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Floss Shoulders",0,"",1,"normal",,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Floss Shoulders",0,"",2,"normal",,16,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Band Pullaparts",0,"",0,"normal",,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Band Pullaparts",0,"",1,"normal",,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Band Pullaparts",0,"",2,"normal",,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Outward Shoulder Rotator",1,"",0,"normal",,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Outward Shoulder Rotator",1,"",1,"normal",,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Outward Shoulder Rotator",1,"",2,"normal",,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Scapular Rectraction and Protraction",1,"",0,"normal",,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Scapular Rectraction and Protraction",1,"",1,"normal",,12,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Scapular Rectraction and Protraction",1,"",2,"normal",,12,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Push Up",,"Last two sets with a band",0,"normal",,5,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Push Up",,"Last two sets with a band",1,"normal",,10,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Push Up",,"Last two sets with a band",2,"normal",,10,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Around The World",2,"",0,"normal",10,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Around The World",2,"",1,"normal",20,8,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Around The World",2,"",2,"normal",20,8,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Bench Press (Dumbbell)",2,"",0,"normal",20,30,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Bench Press (Dumbbell)",2,"",1,"normal",20,30,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Bench Press (Dumbbell)",2,"",2,"normal",20,30,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Chest Fly (Dumbbell)",3,"",0,"normal",20,16,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Chest Fly (Dumbbell)",3,"",1,"normal",20,16,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Chest Fly (Dumbbell)",3,"",2,"normal",20,16,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Pullover (Dumbbell)",3,"",0,"normal",15,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Pullover (Dumbbell)",3,"",1,"normal",15,17,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Pullover (Dumbbell)",3,"",2,"normal",15,16,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Kettlebell Floor Chest Press",,"",0,"normal",15,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Kettlebell Floor Chest Press",,"",1,"normal",15,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Kettlebell Floor Chest Press",,"",2,"normal",15,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Kettlebell Floor Chest Press",,"",3,"normal",15,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Kettlebell Floor Chest Press",,"",4,"normal",15,15,,
"Chest - At home","24 Jan 2022, 13:25","24 Jan 2022, 14:18","","Kettlebell Floor Chest Press",,"",5,"normal",15,15,,
"Skiing ⛷","22 Jan 2022, 18:11","22 Jan 2022, 21:12","","Skiing",,"",0,"normal",,,,10800
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Roll Out Shoulder",,"",0,"normal",,,,120
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Roll Out Shoulder",,"",1,"normal",,,,120
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Roll Out Shoulder",,"",2,"normal",,,,120
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Roll Out Shoulder",,"",3,"normal",,,,120
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Floss Shoulders",,"",0,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Floss Shoulders",,"",1,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Floss Shoulders",,"",2,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Band Pullaparts",,"",0,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Band Pullaparts",,"",1,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Band Pullaparts",,"",2,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Outward Shoulder Rotator",,"",0,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Outward Shoulder Rotator",,"",1,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Outward Shoulder Rotator",,"",2,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Scapular Rectraction and Protraction",,"First table top, 2nd and 3rd kneea hover",0,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Scapular Rectraction and Protraction",,"First table top, 2nd and 3rd kneea hover",1,"normal",,12,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Scapular Rectraction and Protraction",,"First table top, 2nd and 3rd kneea hover",2,"normal",,12,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",0,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",1,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",2,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",3,"normal",,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Bird/Dog 1",,"",0,"normal",,,,30
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Bird/Dog 1",,"",1,"normal",,,,30
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Bird/Dog 1",,"",2,"normal",,,,30
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Bird/Dog 1",,"",3,"normal",,,,30
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Plank",,"",0,"normal",,,,60
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Yoga",,"",0,"normal",,,,494
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Arnold Press (Dumbbell)",,"",0,"normal",20,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Arnold Press (Dumbbell)",,"",1,"normal",20,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Arnold Press (Dumbbell)",,"",2,"normal",20,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Boat Pose to Low Boat",,"",0,"normal",,10,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Boat Pose to Low Boat",,"",1,"normal",,7,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Kettlebell Bottom Up Press",,"",0,"normal",15,12,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Kettlebell Bottom Up Press",,"",1,"normal",15,12,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Kettlebell Bottom Up Press",,"",2,"normal",15,12,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Kettlebell Bottom Up Press",,"",3,"normal",15,12,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Reverse Plank",,"",0,"normal",,,,30
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Kettlebell Alternativing Single Arm Swings",,"",0,"normal",15,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Kettlebell Alternativing Single Arm Swings",,"",1,"normal",15,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Kettlebell Alternativing Single Arm Swings",,"",2,"normal",15,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Kettlebell Alternativing Single Arm Swings",,"",3,"normal",15,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Overhead Press (Dumbbell)",,"",0,"normal",20,15,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Overhead Press (Dumbbell)",,"",1,"normal",20,12,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Overhead Press (Dumbbell)",,"",2,"normal",20,12,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Side Plank",,"",0,"normal",,,,30
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Side Plank",,"",1,"normal",,,,30
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Upright Row (Dumbbell)",,"",0,"normal",20,12,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Upright Row (Dumbbell)",,"",1,"normal",20,10,,
"Shoulders and Core - At home","21 Jan 2022, 14:16","21 Jan 2022, 15:17","","Upright Row (Dumbbell)",,"",2,"normal",20,8,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Cactus Arms Dynamic Stretch",,"",0,"normal",,8,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Floss Shoulders",0,"",0,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Floss Shoulders",0,"",1,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Floss Shoulders",0,"",2,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Band Pullaparts",0,"",0,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Band Pullaparts",0,"",1,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Band Pullaparts",0,"",2,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Outward Shoulder Rotator",1,"",0,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Outward Shoulder Rotator",1,"",1,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Outward Shoulder Rotator",1,"",2,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Lunge with Twist - Stretch Shoulder And Core Rotation",1,"",0,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Lunge with Twist - Stretch Shoulder And Core Rotation",1,"",1,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Lunge with Twist - Stretch Shoulder And Core Rotation",1,"",2,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Lunge with Twist - Stretch Shoulder And Core Rotation",1,"",3,"normal",,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Kettlebell Bottom Up Press",,"",0,"normal",15,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Kettlebell Bottom Up Press",,"",1,"normal",15,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Kettlebell Bottom Up Press",,"",2,"normal",15,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Kettlebell Bottom Up Press",,"",3,"normal",15,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Bicep Curl (Dumbbell)",2,"",0,"normal",20,16,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Bicep Curl (Dumbbell)",2,"",1,"normal",20,16,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Bicep Curl (Dumbbell)",2,"",2,"normal",20,16,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Seated Palms Up Wrist Curl",2,"",0,"normal",20,15,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Seated Palms Up Wrist Curl",2,"",1,"normal",20,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Seated Palms Up Wrist Curl",2,"",2,"normal",20,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Cross Body Hammer Curl",3,"",0,"normal",20,24,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Cross Body Hammer Curl",3,"",1,"normal",20,24,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Cross Body Hammer Curl",3,"",2,"normal",20,24,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Bench Dip",3,"",0,"normal",,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Bench Dip",3,"",1,"normal",,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Bench Dip",3,"",2,"normal",,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","One Arm Tricep Extension (Dumbbell)",,"",0,"normal",10,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","One Arm Tricep Extension (Dumbbell)",,"",1,"normal",10,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","One Arm Tricep Extension (Dumbbell)",,"",2,"normal",10,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","One Arm Tricep Extension (Dumbbell)",,"",3,"normal",10,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","One Arm Tricep Extension (Dumbbell)",,"",4,"normal",10,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","One Arm Tricep Extension (Dumbbell)",,"",5,"normal",10,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Zottman Curl (Dumbbell)",4,"",0,"normal",20,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Zottman Curl (Dumbbell)",4,"",1,"normal",20,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Zottman Curl (Dumbbell)",4,"",2,"normal",20,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Skullcrusher (Dumbbell)",4,"",0,"normal",20,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Skullcrusher (Dumbbell)",4,"",1,"normal",20,12,,
"Arms - At home","20 Jan 2022, 13:11","20 Jan 2022, 14:02","","Skullcrusher (Dumbbell)",4,"",2,"normal",20,12,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","cat/cow ",,"",0,"normal",,,,120
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",0,"normal",,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",1,"normal",,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",2,"normal",,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",3,"normal",,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Bird/Dog 1",,"",0,"normal",,,,30
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Bird/Dog 1",,"",1,"normal",,,,30
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Bird/Dog 1",,"",2,"normal",,,,30
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Bird/Dog 1",,"",3,"normal",,,,30
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Locust pose",,"",0,"normal",,,,15
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Locust pose",,"",1,"normal",,,,15
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Locust pose",,"",2,"normal",,,,15
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Superman",,"",0,"normal",,10,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Superman",,"",1,"normal",,10,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Superman",,"",2,"normal",,10,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Glute Bridge",,"",0,"normal",,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Glute Bridge",,"",1,"normal",,12,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Glute Bridge",,"",2,"normal",,12,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Good Morning Dumbbells",,"",0,"normal",20,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Good Morning Dumbbells",,"",1,"normal",20,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Good Morning Dumbbells",,"",2,"normal",20,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Single Leg Romanian Deadlift (Barbell)",,"",0,"normal",25,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Single Leg Romanian Deadlift (Barbell)",,"",1,"normal",25,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Single Leg Romanian Deadlift (Barbell)",,"",2,"normal",25,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Single Leg Romanian Deadlift (Barbell)",,"",3,"normal",25,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Single Leg Romanian Deadlift (Barbell)",,"",4,"normal",25,12,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Single Leg Romanian Deadlift (Barbell)",,"",5,"normal",25,12,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Kettlebell Swing",,"Single arm",0,"normal",15,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Kettlebell Swing",,"Single arm",1,"normal",15,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Kettlebell Swing",,"Single arm",2,"normal",25,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Kettlebell Swing",,"Single arm",3,"normal",25,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Kettlebell Swing",,"Single arm",4,"normal",25,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Kettlebell Swing",,"Single arm",5,"normal",25,15,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Renegade Row (Dumbbell)",,"",0,"normal",20,10,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Renegade Row (Dumbbell)",,"",1,"normal",20,8,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Bent Over Fly (Dumbbell)",,"",0,"normal",20,12,,
"Back -At home and","19 Jan 2022, 17:23","19 Jan 2022, 18:43","","Bent Over Fly (Dumbbell)",,"",1,"normal",20,12,,
